           1
   1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000   1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000   1.00000000000000     
 
           2
  -1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  -1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000   1.00000000000000     
 
           3
  -1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000   1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  -1.00000000000000     
 
           4
   1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  -1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  -1.00000000000000     
 
           5
  -1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  -1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  -1.00000000000000     
 
           6
   1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000   1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  -1.00000000000000     
 
           7
   1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  -1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000   1.00000000000000     
 
           8
  -1.00000000000000       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000   1.00000000000000       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000   1.00000000000000     
 
