k=( 0.00000, 0.00000, 0.00000),
 symmetry operator indices in G_k:
   1    2    3    4    5    6    7    8 
level= 43   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i 
level= 44   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i 
level= 45   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i 
level= 46   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i 
level= 47   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i 
level= 48   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i 
level= 49   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i 
level= 50   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i 
level= 51   1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i 
level= 52   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i 
level= 53   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i 
level= 54   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i 
level= 55   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i 
level= 56   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i 
level= 57   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i 
level= 58   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i 
level= 59   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i 
level= 60   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i 
level= 61   1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i 
