 
k=( 0.50000, 0.00000, 0.00000),
 symmetry operator indices in G_k:
   1    2    3    4   13   14   15   16   25   26   27   28   37   38   39   40 
level=  1   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level=  2   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level=  3   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level=  4   2.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  *  *  *  *   2.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *   0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level=  5   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level=  6   2.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *   0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -2.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i   2.00000+( 0.00000)i  *  *  *  *  *  *  *  *   0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level=  7   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level=  8   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level=  9   2.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *   0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  *  *  *  *   2.00000+(-0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -2.00000+(-0.00000)i  *  *  *  *  *  *  *  *   0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 10   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 11   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 12   2.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *   0.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  *   2.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i  -2.00000+(-0.00000)i  *  *  *  *  *  *  *  *   0.00000+(-0.00000)i   0.00000+(-0.00000)i  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 13   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 14   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 15   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 16   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 17   2.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -2.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   2.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 18   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 19   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 20   2.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  *   2.00000+(-0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -2.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -0.00000+(-0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 21   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 22   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 23   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 24   2.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -2.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+( 0.00000)i   2.00000+( 0.00000)i  *  *  *  *  *  *  *  *   0.00000+(-0.00000)i  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i  -0.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 25   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 26   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 27   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 28   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 29   2.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+( 0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -2.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   2.00000+( 0.00000)i  *  *  *  *  *  *  *  *   0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 30   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
level= 31   2.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+(-0.00000)i  -2.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  *  *  *  *   2.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+( 0.00000)i  -2.00000+(-0.00000)i  *  *  *  *  *  *  *  *   0.00000+(-0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i  *  *  *  *  *  *  *  * 
level= 32   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  * 
 
k=( 0.00000, 0.50000, 0.00000),
 symmetry operator indices in G_k:
   1    2    3    4    9   10   11   12   25   26   27   28   33   34   35   36 
level=  1   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  2   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  3   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  4   2.00000+( 0.00000)i  -0.00000+( 0.00000)i  -2.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *   0.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   2.00000+(-0.00000)i  -0.00000+( 0.00000)i  -2.00000+(-0.00000)i  -0.00000+( 0.00000)i  *  *  *  *   0.00000+( 0.00000)i   0.00000+(-0.00000)i  -0.00000+( 0.00000)i  -0.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  5   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  6   2.00000+( 0.00000)i   0.00000+(-0.00000)i  -2.00000+( 0.00000)i  -0.00000+(-0.00000)i  *  *  *  *  -0.00000+(-0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *  -2.00000+(-0.00000)i  -0.00000+( 0.00000)i   2.00000+( 0.00000)i   0.00000+( 0.00000)i  *  *  *  *  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  7   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  8   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level=  9   2.00000+( 0.00000)i   0.00000+( 0.00000)i  -2.00000+(-0.00000)i   0.00000+(-0.00000)i  *  *  *  *   0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   2.00000+(-0.00000)i  -0.00000+( 0.00000)i  -2.00000+(-0.00000)i   0.00000+(-0.00000)i  *  *  *  *   0.00000+(-0.00000)i   0.00000+(-0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level= 10   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  -1.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level= 11   1.00000+( 0.00000)i  -1.00000+(-0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i  -1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+(-0.00000)i  -1.00000+(-0.00000)i  -1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level= 12   2.00000+( 0.00000)i   0.00000+( 0.00000)i  -2.00000+( 0.00000)i   0.00000+( 0.00000)i  *  *  *  *  -0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+( 0.00000)i   0.00000+(-0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   2.00000+(-0.00000)i  -0.00000+( 0.00000)i  -2.00000+(-0.00000)i   0.00000+( 0.00000)i  *  *  *  *  -0.00000+( 0.00000)i   0.00000+( 0.00000)i  -0.00000+(-0.00000)i  -0.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level= 13   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+(-0.00000)i  *  *  *  *   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
level= 14   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i   1.00000+( 0.00000)i  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *   1.00000+(-0.00000)i   1.00000+( 0.00000)i   1.00000+(-0.00000)i   1.00000+( 0.00000)i  *  *  *  *  *  *  *  *  *  *  *  * 
