           1
  1.000000  0.000000  0.000000  0.000000
  0.000000  0.000000  1.000000  0.000000
 
           2
  0.000000  0.000000  0.000000 -1.000000
  0.000000 -1.000000  0.000000  0.000000
 
           3
  0.500000 -0.866025  0.000000 -0.000000
 -0.000000 -0.000000  0.500000  0.866025
 
           4
  0.500000  0.866025 -0.000000 -0.000000
  0.000000 -0.000000  0.500000 -0.866025
 
           5
  0.000000 -0.000000 -0.866025  0.500000
  0.866025  0.500000  0.000000  0.000000
 
           6
  0.000000 -0.000000 -0.866025 -0.500000
  0.866025 -0.500000  0.000000  0.000000
 
           7
  1.000000  0.000000  0.000000  0.000000
  0.000000  0.000000  1.000000  0.000000
 
           8
  0.000000  0.000000  0.000000 -1.000000
  0.000000 -1.000000  0.000000  0.000000
 
           9
  0.500000 -0.866025  0.000000 -0.000000
 -0.000000 -0.000000  0.500000  0.866025
 
          10
  0.500000  0.866025 -0.000000 -0.000000
  0.000000 -0.000000  0.500000 -0.866025
 
          11
  0.000000 -0.000000 -0.866025  0.500000
  0.866025  0.500000  0.000000  0.000000
 
          12
  0.000000 -0.000000 -0.866025 -0.500000
  0.866025 -0.500000  0.000000  0.000000
 
